OrderID,CustomerID,OrderDate,SalesChannel
5370,1051,2024-02-06 00:00:00,In-store
5371,511,2022-08-23 00:00:00,In-store
5372,914,2023-06-13 00:00:00,In-store
5373,1147,2022-09-28 00:00:00,Online
5374,2672,2023-07-04 00:00:00,In-store
5375,2901,2021-05-20 00:00:00,In-store
5376,2124,2022-01-29 00:00:00,In-store
5377,827,2022-09-27 00:00:00,Online
5378,910,2021-08-16 00:00:00,Online
5379,698,2022-01-19 00:00:00,In-store
5380,1155,2023-04-07 00:00:00,In-store
5381,543,2022-04-06 00:00:00,In-store
5382,870,2023-07-17 00:00:00,In-store
5383,1256,2021-09-03 00:00:00,Online
5384,404,2023-12-11 00:00:00,Online
5385,2232,2024-02-10 00:00:00,In-store
5386,1940,2022-04-01 00:00:00,In-store
5387,504,2022-10-22 00:00:00,Online
5388,2478,2021-07-09 00:00:00,Online
5389,49,2023-11-15 00:00:00,In-store
5390,2508,2021-07-01 00:00:00,In-store
5391,2869,2022-10-29 00:00:00,Online
5392,2871,2022-01-18 00:00:00,Online
5393,995,2023-01-17 00:00:00,In-store
5394,2017,2023-04-20 00:00:00,Online
5395,86,2024-01-13 00:00:00,In-store
5396,2228,2022-06-26 00:00:00,In-store
5397,906,2023-05-20 00:00:00,In-store
5398,2629,2021-09-20 00:00:00,In-store
5399,130,2022-08-08 00:00:00,Online
5400,1400,2024-03-16 00:00:00,Online
5401,711,2022-07-30 00:00:00,In-store
5402,436,2021-11-04 00:00:00,Online
5403,279,2022-11-17 00:00:00,In-store
5404,901,2021-08-28 00:00:00,Online
5405,588,2023-01-07 00:00:00,In-store
5406,1015,2023-01-01 00:00:00,Online
5407,800,2022-04-03 00:00:00,In-store
5408,2285,2024-03-24 00:00:00,In-store
5409,1189,2023-03-11 00:00:00,Online
5410,1505,2023-09-18 00:00:00,In-store
5411,1963,2023-07-15 00:00:00,Online
5412,162,2022-06-03 00:00:00,In-store
5413,1593,2023-06-18 00:00:00,Online
5414,761,2022-01-17 00:00:00,Online
5415,566,2021-08-09 00:00:00,In-store
5416,2824,2022-05-02 00:00:00,Online
5417,1358,2024-04-03 00:00:00,In-store
5418,595,2023-09-02 00:00:00,Online
5419,718,2022-01-05 00:00:00,In-store
5420,581,2023-05-19 00:00:00,Online
5421,364,2021-10-02 00:00:00,Online
5422,1212,2021-08-07 00:00:00,In-store
5423,1428,2023-02-06 00:00:00,Online
5424,2431,2023-05-06 00:00:00,In-store
5425,1730,2023-03-16 00:00:00,Online
5426,1185,2024-03-13 00:00:00,Online
5427,1676,2023-02-14 00:00:00,Online
5428,1076,2021-11-15 00:00:00,In-store
5429,2347,2022-02-03 00:00:00,In-store
5430,1565,2023-05-26 00:00:00,Online
5431,184,2022-03-15 00:00:00,In-store
5432,1018,2023-03-04 00:00:00,Online
5433,1793,2024-01-27 00:00:00,In-store
5434,1199,2022-07-24 00:00:00,Online
5435,767,2021-07-04 00:00:00,In-store
5436,1940,2022-04-07 00:00:00,Online
5437,588,2023-03-07 00:00:00,Online
5438,2011,2023-11-06 00:00:00,In-store
5439,2459,2024-03-07 00:00:00,In-store
5440,1108,2024-02-13 00:00:00,In-store
5441,646,2022-04-04 00:00:00,Online
5442,2212,2021-08-02 00:00:00,Online
5443,1189,2023-09-25 00:00:00,In-store
5444,2199,2023-08-01 00:00:00,Online
5445,2715,2023-05-04 00:00:00,Online
5446,2650,2021-11-19 00:00:00,Online
5447,1792,2024-04-22 00:00:00,In-store
5448,1001,2023-10-19 00:00:00,In-store
5449,2419,2022-11-30 00:00:00,In-store
5450,2586,2022-06-07 00:00:00,In-store
5451,1745,2022-03-29 00:00:00,Online
5452,130,2021-10-03 00:00:00,In-store
5453,2152,2021-12-09 00:00:00,In-store
5454,505,2023-03-18 00:00:00,Online
5455,1884,2021-10-03 00:00:00,Online
5456,492,2023-01-22 00:00:00,In-store
5457,928,2021-07-07 00:00:00,Online
5458,1319,2023-03-27 00:00:00,In-store
5459,430,2021-10-24 00:00:00,In-store
5460,176,2023-02-21 00:00:00,Online
5461,1519,2021-11-15 00:00:00,Online
5462,1140,2022-10-28 00:00:00,In-store
5463,1047,2022-09-02 00:00:00,In-store
5464,2406,2023-02-03 00:00:00,In-store
5465,2759,2023-10-14 00:00:00,In-store
5466,1727,2021-12-11 00:00:00,Online
5467,853,2024-01-17 00:00:00,In-store
5468,2033,2021-11-23 00:00:00,In-store
5469,2728,2022-09-14 00:00:00,In-store
5470,1741,2022-08-04 00:00:00,Online
5471,2525,2023-04-27 00:00:00,In-store
5472,1502,2022-09-25 00:00:00,In-store
5473,1232,2021-12-12 00:00:00,In-store
5474,2774,2022-12-22 00:00:00,Online
5475,890,2023-04-09 00:00:00,Online
5476,2454,2021-05-21 00:00:00,Online
5477,873,2023-09-04 00:00:00,Online
5478,2729,2023-12-30 00:00:00,In-store
5479,645,2023-11-30 00:00:00,In-store
5480,1751,2022-04-16 00:00:00,In-store
5481,1099,2022-07-05 00:00:00,In-store
5482,45,2021-06-09 00:00:00,In-store
5483,980,2023-07-07 00:00:00,Online
5484,1664,2023-09-04 00:00:00,In-store
5485,2932,2021-06-18 00:00:00,In-store
5486,27,2023-03-31 00:00:00,Online
5487,192,2022-10-11 00:00:00,In-store
5488,1477,2024-03-13 00:00:00,Online
5489,927,2024-05-08 00:00:00,In-store
5490,1974,2023-10-24 00:00:00,In-store
5491,1820,2023-04-27 00:00:00,In-store
5492,2580,2023-09-17 00:00:00,Online
5493,2143,2023-04-21 00:00:00,In-store
5494,64,2023-09-13 00:00:00,Online
5495,2832,2023-10-21 00:00:00,In-store
5496,2194,2022-06-08 00:00:00,Online
5497,880,2022-09-05 00:00:00,In-store
5498,369,2021-05-27 00:00:00,Online
5499,1867,2023-06-01 00:00:00,In-store
5500,1154,2023-11-18 00:00:00,Online
5501,1424,2024-04-04 00:00:00,Online
5502,2373,2022-03-14 00:00:00,Online
5503,1328,2021-09-22 00:00:00,In-store
5504,113,2021-06-21 00:00:00,Online
5505,1637,2023-08-29 00:00:00,In-store
5506,2446,2023-11-11 00:00:00,Online
5507,589,2022-01-06 00:00:00,In-store
5508,593,2022-01-20 00:00:00,Online
5509,1943,2022-10-30 00:00:00,Online
5510,2550,2023-05-19 00:00:00,In-store
5511,367,2022-01-13 00:00:00,Online
5512,1837,2022-09-21 00:00:00,Online
5513,462,2023-12-25 00:00:00,In-store
5514,2429,2023-10-23 00:00:00,Online
5515,876,2021-11-24 00:00:00,Online
5516,790,2023-12-17 00:00:00,Online
5517,1202,2022-03-10 00:00:00,In-store
5518,721,2023-07-19 00:00:00,In-store
5519,779,2021-11-05 00:00:00,Online
5520,384,2022-03-27 00:00:00,Online
5521,1093,2022-02-05 00:00:00,Online
5522,1435,2021-06-22 00:00:00,Online
5523,288,2024-03-20 00:00:00,Online
5524,2480,2021-12-24 00:00:00,Online
5525,1274,2023-06-04 00:00:00,In-store
5526,281,2023-04-22 00:00:00,In-store
5527,2729,2022-11-02 00:00:00,Online
5528,1533,2021-07-11 00:00:00,Online
5529,791,2023-08-31 00:00:00,In-store
5530,444,2024-02-18 00:00:00,In-store
5531,1810,2022-03-06 00:00:00,Online
5532,2280,2024-04-19 00:00:00,Online
5533,1644,2021-05-13 00:00:00,Online
5534,2102,2023-03-29 00:00:00,In-store
5535,2789,2024-02-27 00:00:00,Online
5536,889,2021-07-17 00:00:00,Online
5537,391,2021-07-30 00:00:00,In-store
5538,2464,2022-11-01 00:00:00,Online
5539,2175,2023-09-16 00:00:00,In-store
5540,1290,2024-04-02 00:00:00,Online
5541,2002,2021-09-05 00:00:00,In-store
5542,311,2021-06-24 00:00:00,Online
5543,2132,2024-01-14 00:00:00,Online
5544,835,2023-11-20 00:00:00,In-store
5545,2619,2023-07-05 00:00:00,Online
5546,2135,2022-09-22 00:00:00,In-store
5547,419,2023-05-31 00:00:00,Online
5548,2728,2021-09-14 00:00:00,Online
5549,898,2024-04-26 00:00:00,Online
5550,2501,2022-12-26 00:00:00,Online
5551,220,2023-09-16 00:00:00,In-store
5552,2653,2023-07-19 00:00:00,In-store
5553,2749,2021-06-22 00:00:00,In-store
5554,2308,2022-01-10 00:00:00,In-store
5555,1270,2022-09-21 00:00:00,Online
5556,1765,2023-02-03 00:00:00,In-store
5557,1297,2021-08-13 00:00:00,Online
5558,2672,2022-06-28 00:00:00,Online
5559,1062,2022-05-09 00:00:00,In-store
5560,1223,2022-01-26 00:00:00,In-store
5561,107,2021-06-30 00:00:00,In-store
5562,2177,2024-02-07 00:00:00,In-store
5563,2925,2023-07-14 00:00:00,Online
5564,2128,2023-03-17 00:00:00,Online
5565,1283,2022-04-02 00:00:00,In-store
5566,2315,2021-12-28 00:00:00,In-store
5567,1576,2022-05-23 00:00:00,In-store
5568,2994,2022-11-10 00:00:00,In-store
5569,2064,2022-07-02 00:00:00,Online
5570,554,2023-10-26 00:00:00,Online
5571,1150,2021-05-12 00:00:00,Online
5572,2747,2021-08-23 00:00:00,Online
5573,2544,2023-08-01 00:00:00,In-store
5574,350,2022-08-06 00:00:00,Online
5575,942,2021-12-04 00:00:00,In-store
5576,2784,2021-10-26 00:00:00,Online
5577,386,2021-11-13 00:00:00,In-store
5578,2311,2021-08-21 00:00:00,In-store
5579,1812,2024-05-03 00:00:00,In-store
5580,1365,2021-05-16 00:00:00,Online
5581,2464,2021-06-03 00:00:00,Online
5582,26,2021-06-20 00:00:00,In-store
5583,548,2023-04-02 00:00:00,Online
5584,193,2022-11-25 00:00:00,In-store
5585,2854,2023-01-03 00:00:00,Online
5586,2674,2022-03-08 00:00:00,In-store
5587,968,2021-08-13 00:00:00,Online
5588,441,2021-12-30 00:00:00,Online
5589,1232,2021-10-20 00:00:00,Online
5590,1356,2022-03-30 00:00:00,Online
5591,1260,2021-07-02 00:00:00,In-store
5592,1754,2021-10-17 00:00:00,Online
5593,2030,2023-11-27 00:00:00,Online
5594,1276,2022-09-06 00:00:00,Online
5595,15,2023-10-19 00:00:00,Online
5596,2624,2023-01-01 00:00:00,In-store
5597,2120,2022-11-12 00:00:00,In-store
5598,207,2021-11-19 00:00:00,Online
5599,2049,2022-04-14 00:00:00,Online
5600,14,2023-07-30 00:00:00,In-store
5601,16,2024-01-23 00:00:00,In-store
5602,714,2022-05-29 00:00:00,Online
5603,156,2022-01-13 00:00:00,In-store
5604,1381,2021-09-06 00:00:00,Online
5605,188,2022-09-28 00:00:00,Online
5606,82,2022-10-08 00:00:00,In-store
5607,1831,2022-01-27 00:00:00,Online
5608,631,2024-02-11 00:00:00,In-store
5609,677,2021-11-29 00:00:00,In-store
5610,2220,2023-05-03 00:00:00,Online
5611,2703,2023-04-14 00:00:00,In-store
5612,2256,2021-11-07 00:00:00,Online
5613,624,2024-04-20 00:00:00,In-store
5614,294,2023-05-05 00:00:00,In-store
5615,921,2023-04-23 00:00:00,Online
5616,2123,2023-02-02 00:00:00,In-store
5617,700,2023-09-10 00:00:00,In-store
5618,569,2022-05-19 00:00:00,In-store
5619,402,2022-04-28 00:00:00,In-store
5620,2446,2022-04-09 00:00:00,In-store
5621,1269,2022-06-03 00:00:00,In-store
5622,2968,2022-04-12 00:00:00,Online
5623,380,2023-09-07 00:00:00,In-store
5624,523,2022-09-24 00:00:00,In-store
5625,188,2022-09-05 00:00:00,Online
5626,1914,2023-01-28 00:00:00,Online
5627,729,2024-03-24 00:00:00,Online
5628,1264,2022-12-31 00:00:00,Online
5629,2270,2023-09-01 00:00:00,Online
5630,2667,2022-05-18 00:00:00,In-store
5631,497,2023-11-26 00:00:00,Online
5632,1972,2023-10-17 00:00:00,Online
5633,142,2022-10-01 00:00:00,Online
5634,1881,2024-03-21 00:00:00,Online
5635,2955,2023-12-08 00:00:00,In-store
5636,1747,2023-09-14 00:00:00,In-store
5637,1594,2023-09-06 00:00:00,In-store
5638,325,2023-11-08 00:00:00,Online
5639,2931,2024-04-20 00:00:00,In-store
5640,1065,2021-05-12 00:00:00,In-store
5641,818,2024-04-25 00:00:00,Online
5642,245,2021-07-26 00:00:00,In-store
5643,2928,2024-04-24 00:00:00,Online
5644,1973,2021-05-19 00:00:00,In-store
5645,403,2021-09-09 00:00:00,Online
5646,2817,2021-09-02 00:00:00,Online
5647,1753,2023-07-02 00:00:00,In-store
5648,336,2022-10-25 00:00:00,In-store
5649,2790,2022-01-18 00:00:00,In-store
5650,2080,2021-07-22 00:00:00,Online
5651,839,2023-05-27 00:00:00,Online
5652,109,2022-12-30 00:00:00,Online
5653,1138,2024-05-07 00:00:00,In-store
5654,1374,2024-04-05 00:00:00,In-store
5655,1880,2024-03-12 00:00:00,In-store
5656,2832,2021-07-20 00:00:00,In-store
5657,755,2021-05-15 00:00:00,Online
5658,613,2021-10-15 00:00:00,Online
5659,2909,2022-04-10 00:00:00,In-store
5660,2129,2021-12-04 00:00:00,Online
5661,707,2023-01-08 00:00:00,Online
5662,2460,2022-12-12 00:00:00,Online
5663,2223,2021-09-23 00:00:00,In-store
5664,2032,2023-04-05 00:00:00,In-store
5665,4,2023-08-09 00:00:00,In-store
5666,1185,2021-11-03 00:00:00,In-store
5667,2469,2022-03-27 00:00:00,Online
5668,249,2021-07-17 00:00:00,In-store
5669,2258,2021-07-23 00:00:00,Online
5670,2389,2022-05-30 00:00:00,Online
5671,2310,2024-01-17 00:00:00,In-store
5672,2646,2024-02-27 00:00:00,In-store
5673,1119,2023-12-03 00:00:00,In-store
5674,110,2023-07-17 00:00:00,In-store
5675,1011,2021-07-27 00:00:00,In-store
5676,2426,2023-11-08 00:00:00,Online
5677,873,2022-01-03 00:00:00,Online
5678,46,2022-09-03 00:00:00,In-store
5679,1908,2023-10-30 00:00:00,Online
5680,2686,2023-08-21 00:00:00,Online
5681,2166,2021-12-29 00:00:00,Online
5682,647,2024-02-18 00:00:00,In-store
5683,2522,2023-11-04 00:00:00,In-store
5684,970,2022-03-03 00:00:00,In-store
5685,533,2022-09-04 00:00:00,Online
5686,1394,2023-08-17 00:00:00,Online
5687,245,2023-09-17 00:00:00,In-store
5688,2147,2021-07-19 00:00:00,Online
5689,92,2023-08-18 00:00:00,In-store
5690,403,2023-06-09 00:00:00,Online
5691,713,2022-04-30 00:00:00,In-store
5692,677,2023-01-03 00:00:00,Online
5693,1033,2021-11-23 00:00:00,In-store
5694,1867,2022-06-02 00:00:00,In-store
5695,1181,2022-12-26 00:00:00,In-store
5696,2343,2023-12-07 00:00:00,Online
5697,1525,2024-04-14 00:00:00,In-store
5698,2382,2022-03-26 00:00:00,Online
5699,1702,2023-09-29 00:00:00,Online
5700,1089,2024-01-12 00:00:00,In-store
5701,1520,2024-01-30 00:00:00,In-store
5702,1179,2021-08-05 00:00:00,Online
5703,1473,2023-07-22 00:00:00,Online
5704,1533,2021-08-25 00:00:00,Online
5705,213,2021-12-14 00:00:00,Online
5706,1239,2022-11-11 00:00:00,Online
5707,1645,2021-10-09 00:00:00,In-store
5708,2090,2023-05-21 00:00:00,In-store
5709,952,2024-03-02 00:00:00,In-store
5710,1424,2023-03-02 00:00:00,In-store
5711,1281,2022-02-24 00:00:00,In-store
5712,1774,2023-12-29 00:00:00,In-store
5713,1112,2023-05-21 00:00:00,Online
5714,1966,2022-08-31 00:00:00,In-store
5715,2341,2021-11-08 00:00:00,Online
5716,2089,2024-01-06 00:00:00,In-store
5717,2475,2021-11-01 00:00:00,Online
5718,529,2023-03-09 00:00:00,In-store
5719,777,2024-01-27 00:00:00,In-store
5720,1544,2023-05-24 00:00:00,In-store
5721,1383,2024-03-07 00:00:00,In-store
5722,1730,2022-07-21 00:00:00,Online
5723,1422,2023-08-12 00:00:00,In-store
5724,702,2023-06-27 00:00:00,Online
5725,1941,2023-10-24 00:00:00,Online
5726,2785,2021-12-17 00:00:00,In-store
5727,2599,2023-04-15 00:00:00,In-store
5728,1643,2022-11-26 00:00:00,Online
5729,1353,2022-03-01 00:00:00,Online
5730,654,2022-09-15 00:00:00,Online
5731,1327,2023-08-18 00:00:00,Online
5732,357,2021-12-27 00:00:00,Online
5733,1548,2023-05-23 00:00:00,Online
5734,1756,2023-03-03 00:00:00,In-store
5735,854,2022-08-17 00:00:00,In-store
5736,1441,2022-05-06 00:00:00,Online
5737,2160,2022-10-07 00:00:00,In-store
5738,521,2022-07-21 00:00:00,Online
5739,2287,2022-03-24 00:00:00,In-store
5740,432,2022-07-05 00:00:00,In-store
5741,2095,2023-12-22 00:00:00,In-store
5742,1569,2024-02-02 00:00:00,Online
5743,2328,2022-11-13 00:00:00,Online
5744,141,2022-12-03 00:00:00,In-store
5745,2281,2021-12-09 00:00:00,Online
5746,1524,2023-03-08 00:00:00,Online
5747,390,2022-12-11 00:00:00,In-store
5748,106,2024-01-11 00:00:00,In-store
5749,2504,2022-10-05 00:00:00,In-store
5750,2042,2022-04-01 00:00:00,Online
5751,755,2022-01-09 00:00:00,In-store
5752,2173,2022-05-12 00:00:00,Online
5753,2760,2023-01-30 00:00:00,In-store
5754,2711,2022-01-23 00:00:00,In-store
5755,2764,2022-03-29 00:00:00,Online
5756,2361,2022-03-23 00:00:00,Online
5757,1660,2021-08-27 00:00:00,Online
5758,1361,2023-06-01 00:00:00,Online
5759,1835,2021-11-16 00:00:00,Online
5760,1445,2021-05-17 00:00:00,In-store
5761,1199,2022-08-07 00:00:00,In-store
5762,2134,2021-11-14 00:00:00,In-store
5763,177,2021-09-12 00:00:00,Online
5764,370,2024-02-06 00:00:00,Online
5765,2865,2023-11-30 00:00:00,In-store
5766,2193,2023-03-20 00:00:00,Online
5767,1977,2022-05-08 00:00:00,In-store
5768,604,2022-06-23 00:00:00,Online
5769,410,2023-03-31 00:00:00,In-store
5770,1548,2023-04-24 00:00:00,In-store
5771,2532,2022-09-11 00:00:00,In-store
5772,2038,2023-10-11 00:00:00,Online
5773,1567,2022-11-05 00:00:00,In-store
5774,1968,2023-07-29 00:00:00,In-store
5775,102,2021-08-30 00:00:00,In-store
5776,1965,2023-05-28 00:00:00,In-store
5777,2126,2021-08-20 00:00:00,Online
5778,1288,2023-03-18 00:00:00,Online
5779,1415,2021-11-14 00:00:00,Online
5780,779,2023-06-14 00:00:00,In-store
5781,2743,2024-04-07 00:00:00,Online
5782,718,2023-01-13 00:00:00,Online
5783,856,2021-12-09 00:00:00,In-store
5784,2689,2021-06-08 00:00:00,In-store
5785,350,2023-11-15 00:00:00,In-store
5786,2215,2022-09-22 00:00:00,In-store
5787,2131,2021-05-26 00:00:00,In-store
5788,2681,2023-09-04 00:00:00,Online
5789,1900,2023-07-04 00:00:00,Online
5790,1923,2021-09-14 00:00:00,In-store
5791,1843,2024-03-10 00:00:00,In-store
5792,2987,2024-05-07 00:00:00,Online
5793,1237,2021-11-12 00:00:00,Online
5794,1454,2022-11-13 00:00:00,In-store
5795,2211,2022-05-22 00:00:00,Online
5796,1134,2021-11-02 00:00:00,In-store
5797,1604,2022-06-10 00:00:00,Online
5798,251,2023-08-10 00:00:00,Online
5799,1396,2022-08-21 00:00:00,Online
5800,1413,2021-08-01 00:00:00,Online
5801,1156,2024-01-26 00:00:00,In-store
5802,1358,2021-08-05 00:00:00,In-store
5803,2477,2022-11-04 00:00:00,Online
5804,1705,2022-12-01 00:00:00,In-store
5805,1714,2022-02-21 00:00:00,Online
5806,581,2024-03-14 00:00:00,Online
5807,2737,2023-03-04 00:00:00,In-store
5808,1070,2024-02-10 00:00:00,In-store
5809,673,2021-05-24 00:00:00,In-store
5810,1739,2024-03-21 00:00:00,In-store
5811,1720,2023-04-08 00:00:00,Online
5812,2047,2023-11-22 00:00:00,Online
5813,1641,2023-08-06 00:00:00,In-store
5814,2065,2024-01-23 00:00:00,Online
5815,2708,2021-12-20 00:00:00,Online
5816,2441,2023-06-15 00:00:00,In-store
5817,2629,2022-05-23 00:00:00,In-store
5818,455,2021-07-04 00:00:00,Online
5819,1231,2022-08-11 00:00:00,Online
5820,2185,2021-07-30 00:00:00,Online
5821,2225,2024-04-09 00:00:00,In-store
5822,2235,2022-07-16 00:00:00,In-store
5823,436,2022-07-29 00:00:00,In-store
5824,2102,2021-09-09 00:00:00,Online
5825,2479,2023-04-26 00:00:00,In-store
5826,2885,2023-12-06 00:00:00,In-store
5827,2225,2022-09-23 00:00:00,In-store
5828,2389,2022-03-14 00:00:00,Online
5829,864,2023-06-26 00:00:00,In-store
5830,2750,2022-06-08 00:00:00,In-store
5831,2327,2023-02-11 00:00:00,In-store
5832,1485,2022-10-26 00:00:00,Online
5833,1716,2021-10-29 00:00:00,Online
5834,1755,2022-09-10 00:00:00,Online
5835,1672,2024-02-25 00:00:00,Online
5836,821,2022-02-26 00:00:00,In-store
5837,1277,2022-07-18 00:00:00,In-store
5838,2229,2021-08-26 00:00:00,In-store
5839,1264,2021-09-11 00:00:00,Online
5840,2601,2023-03-11 00:00:00,In-store
5841,710,2021-12-30 00:00:00,Online
5842,1644,2024-01-05 00:00:00,In-store
5843,336,2022-08-10 00:00:00,Online
5844,1114,2023-06-12 00:00:00,Online
5845,1703,2021-10-30 00:00:00,Online
5846,842,2022-04-04 00:00:00,In-store
5847,973,2021-06-24 00:00:00,Online
5848,1073,2021-12-27 00:00:00,In-store
5849,1218,2022-02-13 00:00:00,In-store
5850,2539,2024-02-18 00:00:00,Online
5851,1276,2022-03-11 00:00:00,Online
5852,573,2022-03-09 00:00:00,In-store
5853,971,2021-10-29 00:00:00,In-store
5854,2697,2024-02-12 00:00:00,Online
5855,2370,2022-09-07 00:00:00,Online
5856,1442,2021-07-08 00:00:00,Online
5857,776,2021-07-08 00:00:00,Online
5858,2886,2023-04-01 00:00:00,In-store
5859,135,2021-11-05 00:00:00,In-store
5860,400,2022-08-29 00:00:00,In-store
5861,2278,2022-12-21 00:00:00,In-store
5862,1581,2022-07-03 00:00:00,Online
5863,2312,2021-08-18 00:00:00,Online
5864,573,2023-06-25 00:00:00,Online
5865,696,2023-04-05 00:00:00,Online
5866,2976,2023-08-23 00:00:00,Online
5867,2986,2024-02-25 00:00:00,In-store
5868,1607,2022-11-07 00:00:00,Online
5869,1495,2023-11-17 00:00:00,Online
5870,260,2023-03-08 00:00:00,In-store
5871,1109,2021-08-07 00:00:00,In-store
5872,948,2023-01-18 00:00:00,In-store
5873,2034,2021-08-21 00:00:00,Online
5874,1110,2022-03-18 00:00:00,Online
5875,2224,2022-10-19 00:00:00,Online
5876,1123,2024-01-01 00:00:00,Online
5877,2438,2021-07-27 00:00:00,Online
5878,1196,2023-02-15 00:00:00,In-store
5879,2863,2021-10-05 00:00:00,Online
5880,1146,2023-03-06 00:00:00,In-store
5881,1955,2022-11-15 00:00:00,Online
5882,2385,2022-03-20 00:00:00,In-store
5883,176,2022-02-10 00:00:00,Online
5884,1634,2024-04-27 00:00:00,Online
5885,1903,2024-04-15 00:00:00,In-store
5886,68,2021-09-02 00:00:00,In-store
5887,1951,2022-12-03 00:00:00,Online
5888,307,2021-05-19 00:00:00,Online
5889,2997,2021-06-13 00:00:00,In-store
5890,1842,2022-04-20 00:00:00,In-store
5891,1461,2023-07-15 00:00:00,In-store
5892,2900,2022-10-15 00:00:00,Online
5893,1907,2022-04-20 00:00:00,Online
5894,349,2023-06-25 00:00:00,Online
5895,2328,2022-03-09 00:00:00,In-store
5896,1791,2024-01-21 00:00:00,Online
5897,849,2022-03-30 00:00:00,In-store
5898,2944,2023-03-02 00:00:00,Online
5899,2645,2022-05-03 00:00:00,In-store
5900,2047,2022-12-01 00:00:00,In-store
5901,1401,2022-05-09 00:00:00,Online
5902,2912,2021-07-27 00:00:00,In-store
5903,2172,2021-10-13 00:00:00,In-store
5904,1858,2022-03-19 00:00:00,In-store
5905,27,2022-07-24 00:00:00,Online
5906,2769,2021-12-05 00:00:00,In-store
5907,723,2022-06-02 00:00:00,Online
5908,1867,2022-07-01 00:00:00,Online
5909,2848,2023-10-14 00:00:00,Online
5910,307,2022-07-26 00:00:00,Online
5911,2940,2021-12-08 00:00:00,Online
5912,2166,2023-05-24 00:00:00,In-store
5913,1185,2022-07-13 00:00:00,In-store
5914,1931,2022-03-11 00:00:00,In-store
5915,494,2021-11-08 00:00:00,In-store
5916,245,2022-07-23 00:00:00,In-store
5917,555,2023-03-20 00:00:00,Online
5918,1960,2021-07-24 00:00:00,Online
5919,47,2022-01-18 00:00:00,Online
5920,1555,2021-06-05 00:00:00,Online
5921,521,2021-06-18 00:00:00,In-store
5922,275,2022-12-13 00:00:00,In-store
5923,1640,2023-03-26 00:00:00,In-store
5924,2495,2023-07-05 00:00:00,Online
5925,900,2021-06-01 00:00:00,Online
5926,591,2022-09-10 00:00:00,In-store
5927,644,2021-10-25 00:00:00,Online
5928,2189,2023-08-10 00:00:00,In-store
5929,2369,2023-06-01 00:00:00,In-store
5930,302,2024-03-25 00:00:00,In-store
5931,1125,2021-10-23 00:00:00,Online
5932,1294,2023-07-15 00:00:00,In-store
5933,2901,2023-06-26 00:00:00,Online
5934,1568,2023-10-21 00:00:00,In-store
5935,460,2021-07-27 00:00:00,In-store
5936,1762,2023-08-05 00:00:00,In-store
5937,2464,2022-02-10 00:00:00,In-store
5938,973,2022-10-18 00:00:00,Online
5939,1610,2021-09-12 00:00:00,Online
5940,379,2022-12-20 00:00:00,In-store
5941,1487,2021-12-04 00:00:00,In-store
5942,504,2023-04-28 00:00:00,In-store
5943,1884,2021-11-23 00:00:00,Online
5944,861,2022-04-15 00:00:00,In-store
5945,1220,2021-10-01 00:00:00,In-store
5946,2923,2022-07-11 00:00:00,In-store
5947,2975,2021-11-23 00:00:00,Online
5948,2825,2023-01-05 00:00:00,Online
5949,1871,2022-01-13 00:00:00,In-store
5950,2184,2022-08-27 00:00:00,Online
5951,2638,2022-12-22 00:00:00,In-store
5952,1456,2022-03-12 00:00:00,Online
5953,1869,2023-09-28 00:00:00,Online
5954,1693,2023-09-24 00:00:00,Online
5955,455,2022-05-12 00:00:00,In-store
5956,1804,2024-05-07 00:00:00,Online
5957,772,2022-09-26 00:00:00,Online
5958,1765,2021-08-17 00:00:00,Online
5959,2653,2022-09-22 00:00:00,Online
5960,2247,2023-05-12 00:00:00,In-store
5961,569,2023-06-06 00:00:00,In-store
5962,1589,2021-05-28 00:00:00,In-store
5963,639,2024-02-29 00:00:00,In-store
5964,2779,2022-12-11 00:00:00,In-store
5965,2803,2024-03-07 00:00:00,In-store
5966,593,2024-01-27 00:00:00,In-store
5967,2746,2021-10-21 00:00:00,In-store
5968,2594,2023-01-28 00:00:00,In-store
5969,1221,2022-09-24 00:00:00,Online
5970,981,2024-04-06 00:00:00,Online
5971,808,2021-12-04 00:00:00,Online
5972,375,2021-11-11 00:00:00,In-store
5973,1987,2023-03-27 00:00:00,Online
5974,2658,2023-07-30 00:00:00,In-store
5975,2335,2021-12-30 00:00:00,In-store
5976,2029,2022-05-02 00:00:00,In-store
5977,1112,2023-11-02 00:00:00,In-store
5978,15,2022-10-24 00:00:00,In-store
5979,1552,2021-10-18 00:00:00,Online
5980,2746,2022-08-29 00:00:00,Online
5981,791,2023-09-30 00:00:00,Online
5982,1223,2021-07-05 00:00:00,In-store
5983,380,2021-10-21 00:00:00,In-store
5984,1560,2022-11-29 00:00:00,In-store
5985,2812,2023-07-27 00:00:00,In-store
5986,1773,2021-12-27 00:00:00,Online
5987,2332,2021-05-11 00:00:00,In-store
5988,2799,2022-12-05 00:00:00,Online
5989,1656,2021-07-23 00:00:00,Online
5990,1461,2023-08-23 00:00:00,Online
5991,246,2022-12-02 00:00:00,Online
5992,2388,2022-02-01 00:00:00,Online
5993,1386,2024-01-01 00:00:00,In-store
5994,2662,2022-05-06 00:00:00,Online
5995,254,2023-02-26 00:00:00,Online
5996,2897,2021-05-26 00:00:00,Online
5997,2720,2023-08-09 00:00:00,Online
5998,1152,2022-03-23 00:00:00,In-store
