OrderDetailID,OrderID,ProductID,Quantity
2993,2993,33,5
2994,2994,368,5
2995,2995,27,1
2996,2996,468,2
2997,2997,18,4
2998,2998,277,2
2999,2999,38,7
3000,3000,58,3
3001,3001,310,5
3002,3002,197,8
3003,3003,322,8
3004,3004,327,4
3005,3005,197,8
3006,3006,487,6
3007,3007,141,7
3008,3008,384,5
3009,3009,460,2
3010,3010,248,8
3011,3011,228,5
3012,3012,237,4
3013,3013,24,2
3014,3014,114,9
3015,3015,141,7
3016,3016,280,6
3017,3017,39,6
3018,3018,448,3
3019,3019,231,2
3020,3020,471,8
3021,3021,401,3
3022,3022,243,7
3023,3023,144,1
3024,3024,129,7
3025,3025,156,2
3026,3026,238,7
3027,3027,485,5
3028,3028,474,5
3029,3029,345,4
3030,3030,214,5
3031,3031,445,9
3032,3032,337,1
3033,3033,25,1
3034,3034,41,4
3035,3035,388,4
3036,3036,14,8
3037,3037,112,5
3038,3038,414,7
3039,3039,133,5
3040,3040,44,7
3041,3041,411,2
3042,3042,284,7
3043,3043,210,9
3044,3044,36,8
3045,3045,483,9
3046,3046,6,1
3047,3047,110,1
3048,3048,10,3
3049,3049,325,3
3050,3050,246,8
3051,3051,46,6
3052,3052,388,2
3053,3053,424,3
3054,3054,280,8
3055,3055,176,2
3056,3056,471,9
3057,3057,283,2
3058,3058,488,8
3059,3059,299,3
3060,3060,33,8
3061,3061,308,1
3062,3062,382,8
3063,3063,248,2
3064,3064,454,7
3065,3065,19,9
3066,3066,331,9
3067,3067,194,1
3068,3068,381,3
3069,3069,457,1
3070,3070,359,7
3071,3071,294,9
3072,3072,24,3
3073,3073,332,9
3074,3074,32,5
3075,3075,238,5
3076,3076,498,7
3077,3077,172,9
3078,3078,417,9
3079,3079,486,4
3080,3080,35,3
3081,3081,453,6
3082,3082,433,4
3083,3083,158,6
3084,3084,408,9
3085,3085,282,9
3086,3086,14,6
3087,3087,317,9
3088,3088,138,5
3089,3089,192,8
3090,3090,467,2
3091,3091,162,3
3092,3092,268,8
3093,3093,487,3
3094,3094,442,1
3095,3095,54,4
3096,3096,244,6
3097,3097,486,1
3098,3098,438,2
3099,3099,100,1
3100,3100,177,5
3101,3101,124,9
3102,3102,17,6
3103,3103,491,7
3104,3104,86,5
3105,3105,423,8
3106,3106,70,2
3107,3107,245,1
3108,3108,309,6
3109,3109,16,8
3110,3110,480,6
3111,3111,2,2
3112,3112,207,6
3113,3113,341,8
3114,3114,379,4
3115,3115,241,1
3116,3116,241,3
3117,3117,173,4
3118,3118,405,1
3119,3119,62,8
3120,3120,228,7
3121,3121,274,4
3122,3122,343,1
3123,3123,265,6
3124,3124,426,5
3125,3125,204,7
3126,3126,400,8
3127,3127,467,5
3128,3128,473,8
3129,3129,413,7
3130,3130,176,3
3131,3131,337,8
3132,3132,233,8
3133,3133,119,3
3134,3134,448,9
3135,3135,134,6
3136,3136,180,8
3137,3137,335,1
3138,3138,144,1
3139,3139,66,9
3140,3140,452,1
3141,3141,316,9
3142,3142,115,2
3143,3143,391,3
3144,3144,471,4
3145,3145,396,8
3146,3146,228,1
3147,3147,437,3
3148,3148,313,2
3149,3149,24,5
3150,3150,38,9
3151,3151,420,2
3152,3152,422,9
3153,3153,430,7
3154,3154,273,9
3155,3155,405,2
3156,3156,486,2
3157,3157,193,3
3158,3158,331,7
3159,3159,25,2
3160,3160,327,4
3161,3161,96,9
3162,3162,420,2
3163,3163,31,5
3164,3164,172,4
3165,3165,395,3
3166,3166,323,2
3167,3167,212,8
3168,3168,23,4
3169,3169,316,6
3170,3170,158,5
3171,3171,258,1
3172,3172,118,1
3173,3173,425,4
3174,3174,233,4
3175,3175,484,2
3176,3176,282,7
3177,3177,376,8
3178,3178,285,2
3179,3179,55,9
3180,3180,360,5
3181,3181,192,9
3182,3182,234,6
3183,3183,145,4
3184,3184,435,4
3185,3185,194,6
3186,3186,88,8
3187,3187,344,5
3188,3188,128,8
3189,3189,259,8
3190,3190,57,6
3191,3191,354,7
3192,3192,53,2
3193,3193,489,9
3194,3194,344,6
3195,3195,361,3
3196,3196,234,9
3197,3197,404,3
3198,3198,81,8
3199,3199,165,5
3200,3200,95,6
3201,3201,465,7
3202,3202,265,7
3203,3203,20,8
3204,3204,114,8
3205,3205,309,4
3206,3206,12,4
3207,3207,29,5
3208,3208,314,4
3209,3209,74,7
3210,3210,385,5
3211,3211,325,6
3212,3212,309,8
3213,3213,44,5
3214,3214,491,9
3215,3215,76,1
3216,3216,485,6
3217,3217,275,1
3218,3218,365,8
3219,3219,151,8
3220,3220,404,9
3221,3221,425,2
3222,3222,67,2
3223,3223,39,4
3224,3224,498,2
3225,3225,373,2
3226,3226,482,2
3227,3227,132,4
3228,3228,488,1
3229,3229,431,3
3230,3230,238,3
3231,3231,281,3
3232,3232,187,4
3233,3233,404,2
3234,3234,339,5
3235,3235,36,8
3236,3236,161,7
3237,3237,103,7
3238,3238,161,4
3239,3239,345,8
3240,3240,102,2
3241,3241,91,4
3242,3242,158,4
3243,3243,374,2
3244,3244,335,4
3245,3245,404,6
3246,3246,431,8
3247,3247,343,3
3248,3248,203,8
3249,3249,410,1
3250,3250,359,8
3251,3251,247,4
3252,3252,327,5
3253,3253,19,3
3254,3254,114,6
3255,3255,193,6
3256,3256,164,6
3257,3257,336,8
3258,3258,351,9
3259,3259,362,8
3260,3260,214,8
3261,3261,196,7
3262,3262,187,5
3263,3263,149,1
3264,3264,290,4
3265,3265,142,4
3266,3266,127,6
3267,3267,488,9
3268,3268,214,6
3269,3269,376,5
3270,3270,468,8
3271,3271,405,2
3272,3272,464,6
3273,3273,252,3
3274,3274,417,8
3275,3275,398,6
3276,3276,386,5
3277,3277,338,8
3278,3278,462,4
3279,3279,198,1
3280,3280,333,4
3281,3281,261,5
3282,3282,139,7
3283,3283,301,6
3284,3284,377,3
3285,3285,418,3
3286,3286,266,6
3287,3287,497,4
3288,3288,85,8
3289,3289,67,4
3290,3290,189,1
3291,3291,488,9
3292,3292,83,6
3293,3293,406,9
3294,3294,491,6
3295,3295,187,1
3296,3296,396,3
3297,3297,214,2
3298,3298,475,5
3299,3299,360,9
3300,3300,220,6
3301,3301,318,8
3302,3302,252,8
3303,3303,168,9
3304,3304,151,8
3305,3305,491,2
3306,3306,323,7
3307,3307,25,4
3308,3308,442,2
3309,3309,33,1
3310,3310,47,7
3311,3311,417,5
3312,3312,487,1
3313,3313,117,8
3314,3314,32,4
3315,3315,325,4
3316,3316,219,3
3317,3317,312,6
3318,3318,411,7
3319,3319,6,1
3320,3320,60,5
3321,3321,420,4
3322,3322,402,6
3323,3323,18,7
3324,3324,233,3
3325,3325,276,2
3326,3326,68,7
3327,3327,499,5
3328,3328,154,6
3329,3329,430,8
3330,3330,287,3
3331,3331,229,3
3332,3332,171,4
3333,3333,249,6
3334,3334,484,5
3335,3335,380,6
3336,3336,323,4
3337,3337,146,5
3338,3338,408,1
3339,3339,65,2
3340,3340,308,1
3341,3341,476,9
3342,3342,493,3
3343,3343,4,1
3344,3344,479,7
3345,3345,73,8
3346,3346,216,4
3347,3347,329,5
3348,3348,118,2
3349,3349,149,9
3350,3350,360,2
3351,3351,25,8
3352,3352,178,9
3353,3353,139,6
3354,3354,321,1
3355,3355,428,5
3356,3356,470,1
3357,3357,477,5
3358,3358,255,4
3359,3359,55,2
3360,3360,384,2
3361,3361,216,8
3362,3362,89,4
3363,3363,167,2
3364,3364,282,8
3365,3365,470,8
3366,3366,55,6
3367,3367,202,9
3368,3368,386,5
3369,3369,156,9
3370,3370,181,2
3371,3371,70,2
3372,3372,313,2
3373,3373,224,2
3374,3374,82,5
3375,3375,308,2
3376,3376,398,3
3377,3377,215,7
3378,3378,493,1
3379,3379,305,8
3380,3380,12,6
3381,3381,232,8
3382,3382,167,3
3383,3383,260,7
3384,3384,72,7
3385,3385,366,2
3386,3386,261,6
3387,3387,392,5
3388,3388,357,8
3389,3389,106,7
3390,3390,197,6
3391,3391,121,7
3392,3392,112,4
3393,3393,214,5
3394,3394,491,2
3395,3395,151,8
3396,3396,127,8
3397,3397,63,1
3398,3398,201,6
3399,3399,427,5
3400,3400,314,4
3401,3401,231,3
3402,3402,200,5
3403,3403,119,7
3404,3404,90,6
3405,3405,282,7
3406,3406,215,1
3407,3407,24,3
3408,3408,246,7
3409,3409,9,7
3410,3410,2,4
3411,3411,23,4
3412,3412,308,8
3413,3413,440,7
3414,3414,92,4
3415,3415,387,7
3416,3416,453,9
3417,3417,87,2
3418,3418,35,5
3419,3419,406,2
3420,3420,460,4
3421,3421,462,5
3422,3422,72,1
3423,3423,96,1
3424,3424,151,3
3425,3425,493,5
3426,3426,337,9
3427,3427,418,8
3428,3428,366,4
3429,3429,70,4
3430,3430,241,2
3431,3431,246,7
3432,3432,188,5
3433,3433,169,7
3434,3434,300,2
3435,3435,489,4
3436,3436,481,9
3437,3437,100,9
3438,3438,38,1
3439,3439,296,3
3440,3440,316,5
3441,3441,341,5
3442,3442,6,3
3443,3443,140,5
3444,3444,93,4
3445,3445,257,6
3446,3446,13,3
3447,3447,71,5
3448,3448,210,3
3449,3449,320,3
3450,3450,281,5
3451,3451,231,6
3452,3452,54,2
3453,3453,37,9
3454,3454,370,8
3455,3455,143,1
3456,3456,410,8
3457,3457,382,9
3458,3458,234,7
3459,3459,438,9
3460,3460,378,3
3461,3461,430,1
3462,3462,203,2
3463,3463,27,1
3464,3464,189,7
3465,3465,182,8
3466,3466,303,9
3467,3467,101,5
3468,3468,432,2
3469,3469,93,2
3470,3470,351,3
3471,3471,215,5
3472,3472,112,4
3473,3473,491,6
3474,3474,140,6
3475,3475,435,2
3476,3476,26,3
3477,3477,19,8
3478,3478,225,1
3479,3479,199,3
3480,3480,253,2
3481,3481,68,2
3482,3482,121,6
3483,3483,232,4
3484,3484,213,1
3485,3485,467,2
3486,3486,25,9
3487,3487,410,7
3488,3488,441,7
3489,3489,275,8
3490,3490,21,7
3491,3491,422,8
3492,3492,412,4
3493,3493,104,5
3494,3494,379,4
3495,3495,180,7
3496,3496,477,7
3497,3497,492,8
3498,3498,23,7
3499,3499,30,1
3500,3500,33,4
3501,3501,436,6
3502,3502,372,9
3503,3503,89,2
3504,3504,143,6
3505,3505,68,7
3506,3506,159,5
3507,3507,236,9
3508,3508,54,9
3509,3509,22,3
3510,3510,144,7
3511,3511,120,2
3512,3512,418,9
3513,3513,190,7
3514,3514,375,4
3515,3515,495,1
3516,3516,327,5
3517,3517,320,4
3518,3518,11,1
3519,3519,289,7
3520,3520,294,6
3521,3521,432,6
3522,3522,215,6
3523,3523,399,5
3524,3524,253,1
3525,3525,302,9
3526,3526,292,8
3527,3527,394,7
3528,3528,288,6
3529,3529,267,7
3530,3530,436,8
3531,3531,434,5
3532,3532,22,1
3533,3533,350,5
3534,3534,496,1
3535,3535,219,8
3536,3536,410,4
3537,3537,351,7
3538,3538,166,1
3539,3539,52,3
3540,3540,494,3
3541,3541,78,4
3542,3542,97,3
3543,3543,174,9
3544,3544,230,8
3545,3545,459,7
3546,3546,220,8
3547,3547,360,9
3548,3548,209,8
3549,3549,3,9
3550,3550,119,4
3551,3551,420,1
3552,3552,451,1
3553,3553,115,8
3554,3554,226,8
3555,3555,100,4
3556,3556,303,2
3557,3557,476,8
3558,3558,177,7
3559,3559,349,6
3560,3560,356,9
3561,3561,320,8
3562,3562,26,9
3563,3563,398,6
3564,3564,60,5
3565,3565,210,1
3566,3566,472,2
3567,3567,139,6
3568,3568,247,6
3569,3569,26,2
3570,3570,85,9
3571,3571,69,4
3572,3572,474,7
3573,3573,375,2
3574,3574,2,4
3575,3575,354,3
3576,3576,427,6
3577,3577,88,2
3578,3578,373,1
3579,3579,464,4
3580,3580,113,9
3581,3581,393,1
3582,3582,183,6
3583,3583,412,8
3584,3584,370,7
3585,3585,357,1
3586,3586,120,8
3587,3587,14,9
3588,3588,165,3
3589,3589,85,8
3590,3590,459,9
3591,3591,80,2
3592,3592,192,4
3593,3593,133,6
3594,3594,456,5
3595,3595,343,5
3596,3596,336,2
3597,3597,297,5
3598,3598,28,6
3599,3599,246,8
3600,3600,440,5
3601,3601,221,2
3602,3602,449,8
3603,3603,219,9
3604,3604,181,8
3605,3605,56,2
3606,3606,98,4
3607,3607,291,9
3608,3608,460,6
3609,3609,156,9
3610,3610,148,5
3611,3611,41,6
3612,3612,338,1
3613,3613,243,2
3614,3614,67,9
3615,3615,131,8
3616,3616,74,3
3617,3617,327,8
3618,3618,342,5
3619,3619,281,9
3620,3620,388,4
3621,3621,154,6
3622,3622,483,3
3623,3623,90,4
3624,3624,314,3
3625,3625,366,7
3626,3626,143,1
3627,3627,489,2
3628,3628,93,4
3629,3629,473,6
3630,3630,50,5
3631,3631,409,6
3632,3632,474,1
3633,3633,263,7
3634,3634,376,9
3635,3635,219,6
3636,3636,51,2
3637,3637,177,9
3638,3638,136,9
3639,3639,121,3
3640,3640,10,8
3641,3641,97,7
3642,3642,122,6
3643,3643,415,5
3644,3644,11,7
3645,3645,104,6
3646,3646,383,6
3647,3647,402,3
3648,3648,131,2
3649,3649,494,8
3650,3650,305,1
3651,3651,328,6
3652,3652,488,5
3653,3653,185,8
3654,3654,468,1
3655,3655,420,9
3656,3656,137,2
3657,3657,385,6
3658,3658,383,6
3659,3659,342,8
3660,3660,77,5
3661,3661,51,3
3662,3662,20,3
3663,3663,435,8
3664,3664,156,7
3665,3665,167,5
3666,3666,341,6
3667,3667,157,4
3668,3668,495,4
3669,3669,424,1
3670,3670,250,8
3671,3671,387,1
3672,3672,316,3
3673,3673,26,3
3674,3674,475,8
3675,3675,283,6
3676,3676,12,3
3677,3677,411,4
3678,3678,308,2
3679,3679,469,7
3680,3680,157,7
3681,3681,479,9
3682,3682,278,7
3683,3683,88,2
3684,3684,371,4
3685,3685,74,8
3686,3686,313,3
3687,3687,451,1
3688,3688,191,1
3689,3689,385,7
3690,3690,169,4
3691,3691,149,9
3692,3692,222,7
3693,3693,383,1
3694,3694,165,2
3695,3695,33,6
3696,3696,46,5
3697,3697,273,6
3698,3698,120,2
3699,3699,74,5
3700,3700,3,4
3701,3701,475,3
3702,3702,476,6
3703,3703,276,8
3704,3704,337,3
3705,3705,400,4
3706,3706,118,7
3707,3707,376,8
3708,3708,234,8
3709,3709,330,1
3710,3710,498,4
3711,3711,136,5
3712,3712,57,6
3713,3713,190,2
3714,3714,391,6
3715,3715,295,2
3716,3716,262,1
3717,3717,117,4
3718,3718,111,7
3719,3719,417,2
3720,3720,99,9
3721,3721,51,4
3722,3722,433,3
3723,3723,136,6
3724,3724,458,5
3725,3725,117,9
3726,3726,48,9
3727,3727,194,2
3728,3728,284,8
3729,3729,371,3
3730,3730,326,7
3731,3731,396,4
3732,3732,418,7
3733,3733,53,6
3734,3734,37,9
3735,3735,490,2
3736,3736,266,6
3737,3737,242,7
3738,3738,258,9
3739,3739,24,1
3740,3740,284,7
3741,3741,311,9
3742,3742,282,4
3743,3743,157,8
3744,3744,444,4
3745,3745,277,5
3746,3746,418,5
3747,3747,305,7
3748,3748,303,4
3749,3749,405,5
3750,3750,477,1
3751,3751,84,1
3752,3752,146,3
3753,3753,118,5
3754,3754,68,7
3755,3755,210,6
3756,3756,135,3
3757,3757,412,8
3758,3758,184,7
3759,3759,115,4
3760,3760,418,9
3761,3761,86,9
3762,3762,287,6
3763,3763,345,2
3764,3764,179,5
3765,3765,290,4
3766,3766,400,3
3767,3767,381,2
3768,3768,206,1
3769,3769,376,9
3770,3770,22,3
3771,3771,427,4
3772,3772,133,9
3773,3773,462,6
3774,3774,74,7
3775,3775,360,5
3776,3776,379,5
3777,3777,117,7
3778,3778,445,3
3779,3779,12,2
3780,3780,290,6
3781,3781,164,1
3782,3782,271,1
3783,3783,309,7
3784,3784,315,5
3785,3785,169,5
3786,3786,258,4
3787,3787,340,4
3788,3788,461,5
3789,3789,361,5
3790,3790,331,3
3791,3791,191,4
3792,3792,321,1
3793,3793,54,2
3794,3794,375,5
3795,3795,452,3
3796,3796,53,2
3797,3797,60,4
3798,3798,88,5
3799,3799,255,6
3800,3800,195,9
3801,3801,74,4
3802,3802,415,9
3803,3803,390,5
3804,3804,282,5
3805,3805,28,3
3806,3806,496,3
3807,3807,61,4
3808,3808,328,1
3809,3809,45,3
3810,3810,231,7
3811,3811,467,8
3812,3812,26,6
3813,3813,320,1
3814,3814,311,9
3815,3815,473,5
3816,3816,400,1
3817,3817,456,9
3818,3818,20,2
3819,3819,300,8
3820,3820,139,8
3821,3821,4,5
3822,3822,225,9
3823,3823,51,5
3824,3824,65,6
3825,3825,354,2
3826,3826,282,9
3827,3827,290,5
3828,3828,116,9
3829,3829,184,5
3830,3830,92,7
3831,3831,422,8
3832,3832,244,4
3833,3833,480,3
3834,3834,467,7
3835,3835,55,4
3836,3836,268,8
3837,3837,231,3
3838,3838,401,8
3839,3839,165,1
3840,3840,101,6
3841,3841,37,4
3842,3842,74,4
3843,3843,172,4
3844,3844,83,9
3845,3845,215,9
3846,3846,298,7
3847,3847,362,3
3848,3848,146,5
3849,3849,458,2
3850,3850,228,6
3851,3851,240,5
3852,3852,30,7
3853,3853,355,5
3854,3854,21,6
3855,3855,358,4
3856,3856,63,5
3857,3857,242,2
3858,3858,227,3
3859,3859,434,9
3860,3860,125,7
3861,3861,428,6
3862,3862,10,7
3863,3863,268,6
3864,3864,202,8
3865,3865,419,4
3866,3866,69,5
3867,3867,244,9
3868,3868,86,7
3869,3869,475,3
3870,3870,283,6
3871,3871,337,8
3872,3872,209,7
3873,3873,232,1
3874,3874,455,8
3875,3875,155,4
3876,3876,35,5
3877,3877,81,7
3878,3878,255,8
3879,3879,417,4
3880,3880,113,5
3881,3881,199,1
3882,3882,351,6
3883,3883,207,8
3884,3884,398,6
3885,3885,335,7
3886,3886,136,2
3887,3887,126,4
3888,3888,294,6
3889,3889,333,8
3890,3890,219,7
3891,3891,306,9
3892,3892,314,5
3893,3893,12,3
3894,3894,250,7
3895,3895,19,6
3896,3896,455,1
3897,3897,416,3
3898,3898,135,1
3899,3899,414,8
3900,3900,462,3
3901,3901,91,8
3902,3902,163,8
3903,3903,301,1
3904,3904,373,9
3905,3905,185,6
3906,3906,130,2
3907,3907,376,7
3908,3908,454,1
3909,3909,282,4
3910,3910,263,6
3911,3911,67,9
3912,3912,420,6
3913,3913,100,4
3914,3914,50,9
3915,3915,178,2
3916,3916,31,9
3917,3917,396,7
3918,3918,368,3
3919,3919,315,8
3920,3920,262,6
3921,3921,98,2
3922,3922,351,9
3923,3923,63,2
3924,3924,411,7
3925,3925,15,1
3926,3926,90,2
3927,3927,39,5
3928,3928,397,8
3929,3929,45,6
3930,3930,161,4
3931,3931,156,2
3932,3932,389,6
3933,3933,255,9
3934,3934,213,2
3935,3935,419,9
3936,3936,43,7
3937,3937,410,4
3938,3938,21,8
3939,3939,354,7
3940,3940,311,9
3941,3941,282,5
3942,3942,486,5
3943,3943,126,9
3944,3944,499,7
3945,3945,201,8
3946,3946,201,9
3947,3947,189,4
3948,3948,422,3
3949,3949,273,5
3950,3950,407,7
3951,3951,236,3
3952,3952,375,1
3953,3953,121,1
3954,3954,446,7
3955,3955,132,5
3956,3956,315,1
3957,3957,330,7
3958,3958,182,1
3959,3959,192,4
3960,3960,403,7
3961,3961,204,4
3962,3962,453,6
3963,3963,270,7
3964,3964,89,7
3965,3965,48,9
3966,3966,261,7
3967,3967,214,5
3968,3968,478,2
3969,3969,308,7
3970,3970,444,2
3971,3971,189,9
3972,3972,441,1
3973,3973,96,7
3974,3974,146,2
3975,3975,255,3
3976,3976,230,3
3977,3977,345,3
3978,3978,396,5
3979,3979,229,3
3980,3980,383,7
3981,3981,350,6
3982,3982,128,6
3983,3983,397,7
3984,3984,102,7
3985,3985,143,4
3986,3986,65,9
3987,3987,408,1
3988,3988,129,8
3989,3989,383,4
3990,3990,253,5
3991,3991,50,2
3992,3992,281,3
3993,3993,453,2
3994,3994,60,4
3995,3995,86,8
3996,3996,106,8
3997,3997,223,1
3998,3998,110,9
3999,3999,225,5
4000,4000,305,7
4001,4001,125,9
4002,4002,435,1
4003,4003,103,1
4004,4004,441,7
4005,4005,474,9
4006,4006,390,9
4007,4007,237,2
4008,4008,192,9
4009,4009,282,5
4010,4010,466,6
4011,4011,1,2
4012,4012,418,1
4013,4013,9,1
4014,4014,348,8
4015,4015,239,8
4016,4016,457,2
4017,4017,227,1
4018,4018,101,4
4019,4019,411,1
4020,4020,109,2
4021,4021,241,7
4022,4022,388,3
4023,4023,232,8
4024,4024,377,2
4025,4025,420,2
4026,4026,439,1
4027,4027,1,8
4028,4028,359,7
4029,4029,150,3
4030,4030,142,2
4031,4031,308,8
4032,4032,273,3
4033,4033,182,4
4034,4034,463,4
4035,4035,230,5
4036,4036,390,4
4037,4037,52,6
4038,4038,160,1
4039,4039,316,6
4040,4040,138,2
4041,4041,60,9
4042,4042,478,7
4043,4043,200,5
4044,4044,372,9
4045,4045,214,7
4046,4046,32,1
4047,4047,463,6
4048,4048,316,1
4049,4049,123,4
4050,4050,166,2
4051,4051,112,8
4052,4052,193,7
4053,4053,173,4
4054,4054,295,7
4055,4055,371,2
4056,4056,279,5
4057,4057,314,1
4058,4058,477,5
4059,4059,124,9
4060,4060,154,3
4061,4061,365,7
4062,4062,471,5
4063,4063,107,1
4064,4064,273,3
4065,4065,175,7
4066,4066,428,3
4067,4067,472,8
4068,4068,409,4
4069,4069,258,8
4070,4070,259,7
4071,4071,390,6
4072,4072,183,6
4073,4073,199,2
4074,4074,367,9
4075,4075,359,9
4076,4076,4,9
4077,4077,108,4
4078,4078,386,9
4079,4079,58,5
4080,4080,283,9
4081,4081,310,2
4082,4082,335,3
4083,4083,52,9
4084,4084,304,8
4085,4085,260,7
4086,4086,186,4
4087,4087,297,8
4088,4088,281,3
4089,4089,354,8
4090,4090,34,7
4091,4091,192,5
4092,4092,327,2
4093,4093,210,9
4094,4094,319,2
4095,4095,173,6
4096,4096,230,7
4097,4097,232,2
4098,4098,62,6
4099,4099,93,4
4100,4100,27,9
4101,4101,9,4
4102,4102,311,5
4103,4103,170,3
4104,4104,45,4
4105,4105,283,8
4106,4106,362,6
4107,4107,314,9
4108,4108,475,1
4109,4109,326,6
4110,4110,341,8
4111,4111,424,7
4112,4112,299,7
4113,4113,13,9
4114,4114,364,4
4115,4115,192,5
4116,4116,364,7
4117,4117,161,3
4118,4118,400,9
4119,4119,324,5
4120,4120,495,3
4121,4121,462,6
4122,4122,298,9
4123,4123,327,8
4124,4124,68,8
4125,4125,18,2
4126,4126,284,9
4127,4127,414,1
4128,4128,236,7
4129,4129,355,4
4130,4130,85,4
4131,4131,397,7
4132,4132,307,2
4133,4133,204,2
4134,4134,312,4
4135,4135,400,4
4136,4136,265,4
4137,4137,273,1
4138,4138,16,3
4139,4139,8,3
4140,4140,252,9
4141,4141,341,1
4142,4142,389,4
4143,4143,271,1
4144,4144,77,5
4145,4145,251,7
4146,4146,221,3
4147,4147,77,2
4148,4148,10,3
4149,4149,303,7
4150,4150,97,5
4151,4151,498,5
4152,4152,421,5
4153,4153,387,2
4154,4154,138,2
4155,4155,128,2
4156,4156,270,2
4157,4157,358,1
4158,4158,148,3
4159,4159,340,6
4160,4160,151,7
4161,4161,72,8
4162,4162,180,4
4163,4163,294,3
4164,4164,181,9
4165,4165,199,3
4166,4166,457,7
4167,4167,112,4
4168,4168,83,3
4169,4169,461,4
4170,4170,361,5
4171,4171,236,7
4172,4172,404,3
4173,4173,294,7
4174,4174,389,9
4175,4175,453,8
4176,4176,8,7
4177,4177,294,5
4178,4178,80,4
4179,4179,338,4
4180,4180,313,5
4181,4181,263,4
4182,4182,468,1
4183,4183,269,8
4184,4184,424,5
4185,4185,66,2
4186,4186,290,3
4187,4187,445,1
4188,4188,256,9
4189,4189,193,9
4190,4190,189,5
4191,4191,375,5
4192,4192,381,6
4193,4193,54,9
4194,4194,354,8
4195,4195,390,5
4196,4196,275,3
4197,4197,117,7
4198,4198,367,1
4199,4199,418,4
4200,4200,462,6
4201,4201,351,9
4202,4202,305,5
4203,4203,17,3
4204,4204,436,9
4205,4205,374,1
4206,4206,162,7
4207,4207,398,1
4208,4208,326,8
4209,4209,253,6
4210,4210,462,2
4211,4211,260,1
4212,4212,288,2
4213,4213,66,1
4214,4214,126,6
4215,4215,267,2
4216,4216,152,1
4217,4217,330,2
4218,4218,208,3
4219,4219,255,2
4220,4220,254,6
4221,4221,409,1
4222,4222,215,3
4223,4223,248,3
4224,4224,445,9
4225,4225,435,6
4226,4226,170,3
4227,4227,236,1
4228,4228,39,5
4229,4229,158,7
4230,4230,367,1
4231,4231,105,7
4232,4232,195,8
4233,4233,291,8
4234,4234,178,8
4235,4235,260,3
4236,4236,345,5
4237,4237,188,6
4238,4238,254,9
4239,4239,299,2
4240,4240,13,8
4241,4241,304,6
4242,4242,450,6
4243,4243,221,5
4244,4244,95,5
4245,4245,283,9
4246,4246,65,7
4247,4247,212,7
4248,4248,154,4
4249,4249,245,5
4250,4250,305,3
4251,4251,354,5
4252,4252,495,3
4253,4253,57,1
4254,4254,398,1
4255,4255,487,2
4256,4256,471,3
4257,4257,114,1
4258,4258,47,6
4259,4259,393,4
4260,4260,440,1
4261,4261,333,2
4262,4262,221,3
4263,4263,456,2
4264,4264,244,7
4265,4265,390,2
4266,4266,497,5
4267,4267,315,7
4268,4268,328,1
4269,4269,30,6
4270,4270,102,1
4271,4271,246,2
4272,4272,331,1
4273,4273,343,6
4274,4274,3,9
4275,4275,41,4
4276,4276,98,5
4277,4277,450,9
4278,4278,430,1
4279,4279,193,8
4280,4280,78,7
4281,4281,195,2
4282,4282,56,1
4283,4283,450,7
4284,4284,350,4
4285,4285,285,9
4286,4286,43,4
4287,4287,267,7
4288,4288,218,2
4289,4289,306,1
4290,4290,260,5
4291,4291,478,3
4292,4292,295,7
4293,4293,7,2
4294,4294,371,5
4295,4295,41,2
4296,4296,93,1
4297,4297,79,1
4298,4298,315,7
4299,4299,54,1
4300,4300,219,5
4301,4301,22,9
4302,4302,427,4
4303,4303,388,3
4304,4304,88,5
4305,4305,166,9
4306,4306,110,7
4307,4307,473,1
4308,4308,300,1
4309,4309,384,8
4310,4310,150,8
4311,4311,41,3
4312,4312,275,7
4313,4313,197,5
4314,4314,180,6
4315,4315,311,9
4316,4316,478,2
4317,4317,126,8
4318,4318,154,3
4319,4319,428,9
4320,4320,39,5
4321,4321,152,1
4322,4322,405,2
4323,4323,97,7
4324,4324,176,4
4325,4325,185,7
4326,4326,238,2
4327,4327,335,6
4328,4328,116,3
4329,4329,121,7
4330,4330,275,6
4331,4331,263,3
4332,4332,289,2
4333,4333,147,5
4334,4334,330,5
4335,4335,461,7
4336,4336,326,7
4337,4337,52,2
4338,4338,170,1
4339,4339,481,2
4340,4340,99,9
4341,4341,325,1
4342,4342,371,4
4343,4343,32,7
4344,4344,50,3
4345,4345,368,7
4346,4346,498,7
4347,4347,129,9
4348,4348,60,1
4349,4349,490,1
4350,4350,174,1
4351,4351,105,6
4352,4352,431,9
4353,4353,420,7
4354,4354,189,5
4355,4355,185,7
4356,4356,292,8
4357,4357,91,8
4358,4358,277,5
4359,4359,45,3
4360,4360,499,1
4361,4361,314,3
4362,4362,488,8
4363,4363,299,5
4364,4364,444,1
4365,4365,389,8
4366,4366,12,6
4367,4367,6,5
4368,4368,332,2
4369,4369,182,1
4370,4370,432,2
4371,4371,396,4
4372,4372,366,7
4373,4373,193,2
4374,4374,463,6
4375,4375,65,9
4376,4376,118,9
4377,4377,185,5
4378,4378,110,7
4379,4379,149,6
4380,4380,384,4
4381,4381,232,8
4382,4382,80,3
4383,4383,279,2
4384,4384,114,6
4385,4385,162,6
4386,4386,155,6
4387,4387,191,1
4388,4388,47,3
4389,4389,127,3
